USERID;AGE;GENDER;PROVINCE;AGE_BUCKETS;RACE
884879;25;male;Kwazulu Natal;Youth;indian_asian
885392;35;female;Gauteng;Youth;Unknown
885837;30;male;Kwazulu Natal;Youth;indian_asian
886109;31;male;Eastern Cape;Youth;indian_asian
886671;37;male;Gauteng;Adults;indian_asian
886685;34;male;Gauteng;Youth;indian_asian
886721;30;male;Gauteng;Youth;indian_asian
886722;38;male;Gauteng;Adults;indian_asian
886770;0;Unknown;Unknown;Infant;Unknown
891747;46;male;Gauteng;Adults;coloured
891865;36;male;North West;Adults;indian_asian
891877;30;male;Gauteng;Youth;indian_asian
891969;33;male;Gauteng;Youth;indian_asian
892055;31;male;Gauteng;Youth;indian_asian
892057;0;Unknown;Unknown;Infant;Unknown
892112;35;male;Western Cape;Youth;indian_asian
892133;31;male;Western Cape;Youth;black
892138;35;male;Mpumalanga;Youth;black
892147;0;Unknown;Unknown;Infant;Unknown
892168;29;male;Western Cape;Youth;coloured
892173;25;male;Gauteng;Youth;indian_asian
892225;36;male;Western Cape;Adults;Unknown
892297;29;male;Kwazulu Natal;Youth;indian_asian
892344;17;female;Limpopo;Teens;white
892453;34;male;Gauteng;Youth;indian_asian
892461;30;male;Kwazulu Natal;Youth;indian_asian
892465;36;male;Gauteng;Adults;black
892515;34;male;Western Cape;Youth;white
892523;29;male;Limpopo;Youth;coloured
892532;38;male;Gauteng;Adults;white
892554;31;male;Western Cape;Youth;coloured
892557;20;male;Gauteng;Youth;black
892558;29;female;Gauteng;Youth;black
892573;47;male;Mpumalanga;Adults;Unknown
892577;30;male;Mpumalanga;Youth;black
892587;32;male;Gauteng;Youth;indian_asian
892603;39;male;Eastern Cape;Adults;black
892643;28;male;Western Cape;Youth;coloured
892644;18;male;Gauteng;Teens;black
892659;45;male;North West;Adults;black
892661;22;male;Eastern Cape;Youth;black
892687;38;male;Gauteng;Adults;indian_asian
892698;48;female;Western Cape;Adults;indian_asian
892702;26;male;Mpumalanga;Youth;black
892706;23;male;North West;Youth;black
892715;32;male;Gauteng;Youth;black
892729;32;female;Gauteng;Youth;black
892732;25;male;Gauteng;Youth;black
892747;44;male;Gauteng;Adults;black
892770;24;male;Mpumalanga;Youth;white
892783;34;female;Kwazulu Natal;Youth;indian_asian
892787;28;male;Gauteng;Youth;black
892807;28;male;Mpumalanga;Youth;indian_asian
892821;34;male;Gauteng;Youth;white
892826;28;male;Gauteng;Youth;black
892844;29;male;Gauteng;Youth;white
892856;44;male;Mpumalanga;Adults;black
892878;29;male;Kwazulu Natal;Youth;black
892880;21;female;Gauteng;Youth;black
892883;24;male;Western Cape;Youth;Unknown
892890;26;male;Kwazulu Natal;Youth;indian_asian
892903;31;male;Western Cape;Youth;coloured
892936;32;male;Northern Cape;Youth;black
892947;28;male;Mpumalanga;Youth;black
892954;35;male;Mpumalanga;Youth;black
892975;45;female;Kwazulu Natal;Adults;indian_asian
892979;48;male;Gauteng;Adults;black
893019;53;male;Kwazulu Natal;Adults;white
893020;22;male;Gauteng;Youth;black
893026;32;male;Gauteng;Youth;indian_asian
893029;43;male;Western Cape;Adults;Unknown
893042;32;male;Western Cape;Youth;coloured
893060;29;male;Eastern Cape;Youth;black
893061;28;male;Gauteng;Youth;black
893063;24;male;Gauteng;Youth;white
893076;31;male;Gauteng;Youth;white
893081;27;male;Limpopo;Youth;black
893094;33;female;Gauteng;Youth;coloured
893105;42;male;Western Cape;Adults;white
893107;24;male;Gauteng;Youth;white
893138;32;male;Western Cape;Youth;coloured
893168;20;male;Eastern Cape;Youth;coloured
893176;41;male;Gauteng;Adults;white
893183;32;male;Gauteng;Youth;indian_asian
893191;64;male;Western Cape;Seniors;white
893201;35;male;Gauteng;Youth;white
893220;21;male;Gauteng;Youth;black
893227;27;male;Eastern Cape;Youth;black
893233;26;male;Northern Cape;Youth;coloured
893256;37;female;Gauteng;Adults;black
893279;41;male;Gauteng;Adults;coloured
893287;36;male;Limpopo;Adults;black
893304;24;male;Mpumalanga;Youth;indian_asian
893309;42;female;Western Cape;Adults;indian_asian
893325;34;male;Gauteng;Youth;indian_asian
893337;33;male;Gauteng;Youth;indian_asian
893341;9;male;Kwazulu Natal;Kids;white
893356;33;male;Eastern Cape;Youth;indian_asian
893373;24;male;Western Cape;Youth;black
893387;22;male;Gauteng;Youth;white
893388;34;male;Gauteng;Youth;indian_asian
893389;28;male;Kwazulu Natal;Youth;black
893392;28;male;Limpopo;Youth;indian_asian
893396;32;male;Gauteng;Youth;indian_asian
893432;35;male;Western Cape;Youth;white
893434;28;male;Limpopo;Youth;black
893436;32;male;Gauteng;Youth;indian_asian
893442;30;male;Gauteng;Youth;black
893445;33;male;Western Cape;Youth;coloured
893446;23;male;Western Cape;Youth;coloured
893450;33;male;Gauteng;Youth;black
893458;30;male;Gauteng;Youth;indian_asian
893464;38;female;Gauteng;Adults;white
893466;36;female;Western Cape;Adults;coloured
893475;44;male;North West;Adults;black
893476;29;male;Gauteng;Youth;indian_asian
893483;37;male;Limpopo;Adults;indian_asian
893492;31;male;Gauteng;Youth;indian_asian
893497;29;male;Eastern Cape;Youth;indian_asian
893501;30;male;Kwazulu Natal;Youth;indian_asian
893520;40;female;Eastern Cape;Adults;white
893536;26;male;Northern Cape;Youth;black
893557;27;male;Mpumalanga;Youth;indian_asian
893562;37;male;Gauteng;Adults;black
893565;25;male;Eastern Cape;Youth;black
893566;25;male;Western Cape;Youth;black
893568;23;female;Eastern Cape;Youth;black
893573;21;male;Western Cape;Youth;white
893585;28;female;Kwazulu Natal;Youth;white
893588;24;male;Western Cape;Youth;Unknown
893599;33;male;Gauteng;Youth;black
893615;26;male;Western Cape;Youth;coloured
893619;40;female;Western Cape;Adults;black
893635;27;male;Gauteng;Youth;white
893645;26;male;Mpumalanga;Youth;white
893649;40;male;Mpumalanga;Adults;black
893651;40;male;Kwazulu Natal;Adults;black
893657;52;male;Kwazulu Natal;Adults;white
893674;39;female;Gauteng;Adults;black
893681;24;male;Mpumalanga;Youth;black
893686;9;male;Free State;Kids;indian_asian
893694;17;male;North West;Teens;indian_asian
893717;23;male;Limpopo;Youth;black
893730;25;male;Eastern Cape;Youth;black
893742;71;male;Gauteng;Seniors;indian_asian
893745;39;male;Mpumalanga;Adults;indian_asian
893747;38;male;Kwazulu Natal;Adults;white
893771;39;male;Gauteng;Adults;indian_asian
893783;31;male;Kwazulu Natal;Youth;indian_asian
893789;28;male;Western Cape;Youth;coloured
893791;29;male;Western Cape;Youth;Unknown
893792;42;male;Mpumalanga;Adults;black
893794;25;male;North West;Youth;black
893801;40;male;Kwazulu Natal;Adults;indian_asian
893814;25;male;Western Cape;Youth;coloured
893819;26;male;Gauteng;Youth;indian_asian
893829;40;male;Mpumalanga;Adults;indian_asian
893832;24;male;Limpopo;Youth;black
893834;25;male;Limpopo;Youth;black
893852;33;female;Mpumalanga;Youth;black
893861;30;male;Mpumalanga;Youth;black
893873;22;female;North West;Youth;black
893882;33;male;Kwazulu Natal;Youth;indian_asian
893885;21;male;Gauteng;Youth;indian_asian
893902;38;male;Free State;Adults;black
893914;39;male;Mpumalanga;Adults;black
893916;68;male;Gauteng;Seniors;Unknown
893932;33;female;North West;Youth;white
893948;22;male;Western Cape;Youth;white
893953;38;male;Western Cape;Adults;white
893957;35;male;Kwazulu Natal;Youth;indian_asian
893959;18;male;Kwazulu Natal;Teens;indian_asian
893979;33;male;Free State;Youth;indian_asian
893981;41;male;Eastern Cape;Adults;black
893986;40;male;Kwazulu Natal;Adults;black
893992;32;male;Gauteng;Youth;Unknown
894009;23;male;Mpumalanga;Youth;white
894022;32;male;Limpopo;Youth;white
894023;40;male;Free State;Adults;coloured
894037;34;male;Western Cape;Youth;Unknown
894054;43;male;Kwazulu Natal;Adults;black
894055;40;male;Mpumalanga;Adults;black
894056;34;male;Eastern Cape;Youth;Unknown
894061;36;male;Gauteng;Adults;indian_asian
894062;52;male;Mpumalanga;Adults;black
894072;43;male;Gauteng;Adults;coloured
894086;30;female;Mpumalanga;Youth;black
894090;37;male;Mpumalanga;Adults;Unknown
894091;28;male;Western Cape;Youth;coloured
894097;33;male;Gauteng;Youth;Unknown
894103;44;male;Gauteng;Adults;indian_asian
894104;25;male;Western Cape;Youth;coloured
894107;27;male;Gauteng;Youth;black
894137;42;male;Kwazulu Natal;Adults;indian_asian
894176;47;male;Western Cape;Adults;coloured
894183;34;female;Gauteng;Youth;black
894209;37;female;Kwazulu Natal;Adults;black
894215;67;male;Gauteng;Seniors;indian_asian
894216;43;male;Gauteng;Adults;white
894225;32;male;Gauteng;Youth;indian_asian
894256;56;male;Gauteng;Seniors;white
894260;39;male;Western Cape;Adults;white
894263;58;male;Kwazulu Natal;Seniors;indian_asian
894398;27;male;Western Cape;Youth;coloured
894417;0;Unknown;Unknown;Infant;Unknown
894435;25;male;Mpumalanga;Youth;black
894447;30;male;Western Cape;Youth;Unknown
894457;0;Unknown;Unknown;Infant;Unknown
894467;0;Unknown;Unknown;Infant;Unknown
894473;38;male;Mpumalanga;Adults;indian_asian
894558;32;male;Gauteng;Youth;indian_asian
894569;45;male;Mpumalanga;Adults;indian_asian
894605;29;male;Gauteng;Youth;black
894638;0;Unknown;Unknown;Infant;Unknown
894649;26;male;Mpumalanga;Youth;white
894658;30;male;Gauteng;Youth;indian_asian
894674;28;male;Limpopo;Youth;indian_asian
894690;29;male;Limpopo;Youth;indian_asian
894706;31;male;Mpumalanga;Youth;indian_asian
895078;39;male;Gauteng;Adults;indian_asian
895103;31;male;Gauteng;Youth;indian_asian
895195;21;male;Limpopo;Youth;white
895427;38;male;Gauteng;Adults;indian_asian
895624;42;female;Kwazulu Natal;Adults;black
896122;33;male;Kwazulu Natal;Youth;Unknown
896477;24;male;Gauteng;Youth;indian_asian
896654;16;male;Gauteng;Teens;indian_asian
897314;32;male;Gauteng;Youth;black
897770;45;male;Gauteng;Adults;black
901272;28;female;Gauteng;Youth;Unknown
901312;35;male;Gauteng;Youth;black
901691;33;male;Kwazulu Natal;Youth;white
901726;31;male;Gauteng;Youth;indian_asian
902099;56;male;Gauteng;Seniors;white
902125;36;male;Western Cape;Adults;coloured
902545;29;male;Kwazulu Natal;Youth;white
902609;30;male;Gauteng;Youth;black
903455;68;male;Gauteng;Seniors;Unknown
903467;47;female;Western Cape;Adults;white
903476;43;male;Free State;Adults;coloured
903523;41;male;Gauteng;Adults;indian_asian
903695;63;male;Kwazulu Natal;Seniors;Unknown
903840;32;male;Gauteng;Youth;Unknown
903917;38;male;Gauteng;Adults;Unknown
903994;33;male;Western Cape;Youth;coloured
904019;25;female;Gauteng;Youth;black
904035;23;male;Gauteng;Youth;black
904063;34;male;Gauteng;Youth;black
904090;25;male;Kwazulu Natal;Youth;Unknown
904101;29;male;Gauteng;Youth;indian_asian
904173;29;female;Mpumalanga;Youth;black
904174;30;male;Limpopo;Youth;indian_asian
904273;31;male;Gauteng;Youth;white
904274;23;male;Gauteng;Youth;Unknown
904295;41;male;Western Cape;Adults;indian_asian
904299;9;male;Free State;Kids;indian_asian
904340;28;male;Gauteng;Youth;indian_asian
904411;26;male;Gauteng;Youth;indian_asian
904424;33;male;Limpopo;Youth;indian_asian
904463;41;male;Eastern Cape;Adults;coloured
904480;37;male;Kwazulu Natal;Adults;indian_asian
904484;9;male;Gauteng;Kids;indian_asian
904526;33;male;Gauteng;Youth;coloured
904542;45;male;Gauteng;Adults;indian_asian
904933;28;male;Western Cape;Youth;indian_asian
904945;31;male;Kwazulu Natal;Youth;Unknown
905064;47;male;Limpopo;Adults;indian_asian
905127;37;male;Eastern Cape;Adults;white
905271;35;male;Eastern Cape;Youth;coloured
905281;51;male;Western Cape;Adults;white
905367;27;male;Gauteng;Youth;indian_asian
905393;25;male;Limpopo;Youth;black
905414;0;Unknown;Unknown;Infant;Unknown
905533;27;male;Free State;Youth;indian_asian
906296;24;male;Gauteng;Youth;indian_asian
906328;23;male;Limpopo;Youth;indian_asian
906341;22;male;Gauteng;Youth;coloured
906369;51;male;Gauteng;Adults;Unknown
906463;36;male;Limpopo;Adults;indian_asian
906496;34;male;Limpopo;Youth;indian_asian
906517;39;male;Western Cape;Adults;indian_asian
906568;27;male;Limpopo;Youth;indian_asian
906608;25;male;Gauteng;Youth;Unknown
906640;34;male;Kwazulu Natal;Youth;indian_asian
906650;32;male;Gauteng;Youth;indian_asian
906654;40;male;North West;Adults;coloured
906667;35;male;Gauteng;Youth;black
906691;31;male;Gauteng;Youth;indian_asian
906693;31;male;North West;Youth;indian_asian
906709;32;male;Limpopo;Youth;indian_asian
906714;26;male;Limpopo;Youth;indian_asian
906717;26;male;Western Cape;Youth;coloured
906728;43;male;Western Cape;Adults;coloured
906812;30;male;Kwazulu Natal;Youth;indian_asian
906850;23;male;Gauteng;Youth;Unknown
906855;18;male;Gauteng;Teens;white
906875;36;male;Limpopo;Adults;black
906884;32;male;Western Cape;Youth;white
906925;31;male;Gauteng;Youth;indian_asian
906939;31;female;Gauteng;Youth;indian_asian
906945;29;male;Gauteng;Youth;Unknown
906987;31;male;Mpumalanga;Youth;indian_asian
906996;24;male;Limpopo;Youth;indian_asian
907017;30;male;Gauteng;Youth;indian_asian
907037;32;male;Gauteng;Youth;indian_asian
907060;24;male;Gauteng;Youth;indian_asian
907090;25;male;Gauteng;Youth;indian_asian
907101;37;male;Kwazulu Natal;Adults;indian_asian
907115;33;male;Gauteng;Youth;black
907117;25;male;Gauteng;Youth;indian_asian
907138;31;male;Gauteng;Youth;white
907172;27;male;Free State;Youth;indian_asian
907186;26;male;Gauteng;Youth;white
907211;43;female;Eastern Cape;Adults;white
907264;32;male;Gauteng;Youth;black
907265;19;male;Gauteng;Teens;indian_asian
907277;28;male;Gauteng;Youth;indian_asian
907285;38;male;Kwazulu Natal;Adults;Unknown
907292;30;male;Gauteng;Youth;indian_asian
907294;29;male;Gauteng;Youth;indian_asian
907313;45;male;Gauteng;Adults;indian_asian
907322;33;male;Limpopo;Youth;indian_asian
907326;25;male;Limpopo;Youth;indian_asian
907350;24;male;Free State;Youth;indian_asian
907384;27;male;Mpumalanga;Youth;black
907399;39;male;Kwazulu Natal;Adults;indian_asian
907441;33;male;Western Cape;Youth;Unknown
907479;25;male;Gauteng;Youth;black
907491;41;male;Kwazulu Natal;Adults;Unknown
907517;36;male;Free State;Adults;coloured
907525;31;male;Gauteng;Youth;indian_asian
907539;40;male;Gauteng;Adults;black
907557;40;female;Gauteng;Adults;white
907569;35;male;Gauteng;Youth;white
907573;40;male;Gauteng;Adults;white
907574;46;male;Gauteng;Adults;white
907627;36;male;Gauteng;Adults;indian_asian
907637;41;male;Eastern Cape;Adults;indian_asian
907648;51;male;Mpumalanga;Adults;white
907703;37;male;Northern Cape;Adults;black
907716;0;Unknown;Unknown;Infant;Unknown
907722;40;male;Gauteng;Adults;white
907742;29;male;Gauteng;Youth;white
907761;34;male;Gauteng;Youth;black
907781;33;male;Gauteng;Youth;white
907835;39;male;Gauteng;Adults;indian_asian
907845;47;female;Western Cape;Adults;Unknown
907886;43;male;Gauteng;Adults;Unknown
907908;36;male;Eastern Cape;Adults;black
907958;50;male;Limpopo;Adults;Unknown
907961;38;male;Gauteng;Adults;white
908012;31;male;Kwazulu Natal;Youth;black
908022;39;male;Limpopo;Adults;indian_asian
908041;28;male;Mpumalanga;Youth;indian_asian
908069;49;female;Gauteng;Adults;white
908082;33;male;Gauteng;Youth;Unknown
908088;28;male;Limpopo;Youth;white
908182;54;male;Free State;Adults;white
908535;41;male;Gauteng;Adults;black
908568;41;male;Gauteng;Adults;black
908595;39;male;Gauteng;Adults;white
908642;50;male;Western Cape;Adults;Unknown
908646;51;female;Western Cape;Adults;white
908759;37;male;Mpumalanga;Adults;white
908764;38;male;Limpopo;Adults;indian_asian
909181;36;male;Eastern Cape;Adults;white
909213;30;male;Limpopo;Youth;Unknown
909222;47;male;Gauteng;Adults;white
909505;36;male;Eastern Cape;Adults;white
909519;40;male;Gauteng;Adults;white
909630;46;male;Gauteng;Adults;white
909670;44;male;Gauteng;Adults;black
909837;40;male;Gauteng;Adults;black
910632;47;male;Eastern Cape;Adults;white
910862;44;male;Western Cape;Adults;Unknown
910881;30;male;Western Cape;Youth;white
910883;34;male;Gauteng;Youth;Unknown
911285;16;male;Limpopo;Teens;white
911967;51;male;Gauteng;Adults;Unknown
915298;27;male;Kwazulu Natal;Youth;indian_asian
916065;16;male;North West;Teens;white
916735;41;male;Kwazulu Natal;Adults;indian_asian
918104;36;male;Eastern Cape;Adults;white
918332;23;female;Gauteng;Youth;indian_asian
918340;30;male;Gauteng;Youth;indian_asian
918556;34;male;Mpumalanga;Youth;indian_asian
918641;22;male;Gauteng;Youth;indian_asian
918882;22;male;Limpopo;Youth;indian_asian
918892;27;male;Gauteng;Youth;indian_asian
918943;27;male;Gauteng;Youth;indian_asian
918956;28;male;Mpumalanga;Youth;indian_asian
918995;49;male;Gauteng;Adults;white
919031;25;male;Northern Cape;Youth;coloured
919180;36;male;Western Cape;Adults;coloured
919220;22;male;Western Cape;Youth;coloured
919229;32;male;Limpopo;Youth;Unknown
919359;29;male;Western Cape;Youth;indian_asian
919367;38;male;Gauteng;Adults;indian_asian
919378;33;male;Kwazulu Natal;Youth;black
919490;44;male;Western Cape;Adults;white
919495;33;male;Gauteng;Youth;indian_asian
919522;41;male;Mpumalanga;Adults;indian_asian
919621;24;male;Eastern Cape;Youth;indian_asian
919622;37;male;Gauteng;Adults;white
919677;26;female;Gauteng;Youth;white
919691;25;female;Gauteng;Youth;Unknown
919808;20;male;Eastern Cape;Youth;black
919960;36;male;Gauteng;Adults;indian_asian
920007;29;male;Mpumalanga;Youth;black
920083;37;male;Gauteng;Adults;indian_asian
920096;25;male;Western Cape;Youth;coloured
920203;0;Unknown;Unknown;Infant;Unknown
920207;39;male;Kwazulu Natal;Adults;black
920222;15;male;Mpumalanga;Teens;white
920645;39;male;Gauteng;Adults;black
920661;35;male;Gauteng;Youth;black
920663;32;male;Gauteng;Youth;indian_asian
920843;24;male;Western Cape;Youth;white
924886;31;male;Gauteng;Youth;indian_asian
924896;25;male;Gauteng;Youth;indian_asian
924899;27;male;Gauteng;Youth;Unknown
924998;46;male;Western Cape;Adults;indian_asian
925034;37;male;Gauteng;Adults;indian_asian
925104;34;male;Gauteng;Youth;indian_asian
925280;24;male;Limpopo;Youth;indian_asian
925373;26;male;Gauteng;Youth;indian_asian
925398;29;male;Gauteng;Youth;indian_asian
925404;34;male;Limpopo;Youth;indian_asian
